tSNE1,tSNE2,tSNE3,Label
-0.93464273,-12.621958,-12.573061,2
-0.66033465,6.774714,-19.164698,3
-4.27318,6.5362973,-16.963242,3
2.5891213,-3.2442179,-16.392036,2
-1.4901803,10.534513,-8.713172,3
-1.1285073,-13.607833,-13.026697,2
3.312103,-9.5275345,-13.094705,2
-2.368707,0.79735893,-17.498547,2
4.995442,-15.14937,2.4453812,2
-1.2369312,-15.066271,-5.4254785,2
-3.2921765,8.585817,-13.31582,3
2.6686757,-7.515597,-16.822636,2
-0.12624075,-2.6682506,-17.808899,2
-9.885815,-0.09447726,-1.6728028,1
1.6353555,-16.569466,10.188012,1
1.8129846,-6.512576,5.2049813,1
9.276628,13.730093,-3.714574,3
14.621328,-3.4959064,4.531348,3
16.830748,-2.4243352,-0.1609503,3
-0.94721055,2.2490985,-15.158195,3
22.45324,0.42441815,2.4898896,3
-0.6432208,-5.5146685,-15.15992,2
9.303898,16.55439,-3.5001533,3
7.6293063,8.020376,-4.863604,3
7.312562,12.375696,-4.8413506,3
-12.9853945,3.0726078,-1.6943475,1
-0.64449495,1.7323488,13.001896,1
-1.6978585,-8.2664995,14.218693,1
-7.194367,-5.4293966,10.798536,1
-4.408589,-6.6005716,9.990924,1
-7.807687,-4.2922206,2.4043996,1
-7.545443,-2.2735362,11.198643,1
-12.177639,7.684934,8.127006,1
0.015482783,-2.917001,8.217444,1
-9.590004,9.790887,6.4754066,1
-4.7135134,3.445756,9.883746,1
-7.4637194,3.6679823,4.466225,1
-16.819426,-0.07938977,-5.723602,1
-21.694332,2.9098814,1.0720967,1
-11.125709,8.825052,3.1064308,1
-6.538995,0.5854548,12.1076,1
7.5360746,9.728106,-0.2026371,3
15.813326,1.9845445,-2.2673109,3
11.874232,8.24894,-6.5817947,3
15.431471,2.6647165,5.54955,3
0.5958974,-12.622851,11.257905,1
-3.2923663,5.076884,-0.5498061,1
-6.3236203,2.5307217,-2.0241578,1
-0.28751016,-5.5396996,8.397241,1
-9.537343,10.234486,-0.6835288,1
-0.64006776,-5.607852,-15.325995,2
-11.006095,-2.0735254,0.43442202,1
-4.595679,-0.725775,2.3948812,1
-1.0922863,-4.923233,8.759378,1
1.6246641,-16.163275,-7.3327775,2
-8.408681,-2.9536312,1.836579,1
-9.082873,0.08992593,-4.4400773,1
-15.610779,7.9007773,-0.46674612,1
-13.178927,9.857893,-0.08140333,1
-13.920132,-0.685812,8.559298,1
-13.799408,3.5153155,0.26844278,1
1.1754218,-6.1891723,9.954671,1
-1.1417818,-1.8246298,3.4679148,1
0.22759987,-0.7742085,13.477141,1
-5.846878,5.747093,0.44091085,1
4.930044,-13.2951565,8.496444,1
1.5482259,-4.324384,6.366937,1
-1.8387388,-18.833094,-3.7740903,2
0.46060753,-20.404716,5.658459,1
-0.36824945,-15.2884655,10.737511,1
2.3038824,-6.4504986,5.6108027,1
2.1568613,-15.491665,-6.553881,1
1.2473797,-8.103412,7.827647,1
0.19813482,-16.886425,-5.6147394,2
3.7682488,-10.263777,6.25492,1
6.6360254,12.7716,-4.9330134,3
3.5379696,13.820675,-6.2307267,3
8.153478,12.454818,-6.6789365,3
0.6422077,12.360323,-7.0828285,3
11.30383,3.6391726,2.7730405,3
7.2257953,9.273645,-3.8426592,3
-0.09938155,-10.403496,-14.173229,2
0.2937125,-10.28471,9.406724,1
-13.076466,-1.8588235,3.369267,1
0.6658294,-6.6844482,0.40465328,1
1.5089853,-16.786545,-5.661406,1
1.2175976,-9.6916685,16.175995,1
1.5908839,4.5363774,-16.982199,3
0.11611633,-8.816566,-12.179527,2
-2.3645062,-3.2003102,-15.438519,2
-1.0262201,-17.803812,-7.121701,2
3.767797,-10.71083,5.815114,1
-0.23465039,-2.8371708,-15.573665,2
-0.8751701,-7.0836573,-12.606571,2
13.059773,0.18235566,0.033676352,3
16.344515,-7.1120024,6.3426228,3
16.235542,2.8714738,8.79863,3
10.669328,11.103191,-6.3675694,3
5.381253,11.881242,-5.8981256,3
3.5133553,9.4963255,-11.195637,3
12.53626,10.830195,-3.1661408,3
8.078524,5.6838193,-0.69365597,3
17.997217,6.0050077,1.4057168,3
18.559624,0.5023866,0.7774625,3
8.861777,10.294295,-0.8010413,3
3.409087,-10.689786,5.8861184,1
-0.39482257,-19.049854,3.519122,1
1.331939,-18.101175,6.062556,1
6.3333364,-18.69261,6.3640738,1
0.07656335,-14.818504,10.080894,1
-0.90861565,-3.7958362,13.931264,1
-9.324753,0.58264023,1.387768,1
1.6556617,-9.182839,-16.575953,2
3.8487098,9.064239,-11.021573,3
5.3970475,10.315615,-11.023861,3
3.3998237,-12.154852,12.587828,2
-1.928163,4.241247,-15.458873,3
0.27296877,-8.847188,-15.946028,2
13.662253,-0.6758551,4.904461,3
0.27356604,2.987363,-16.323133,3
-3.0570927,-5.2155666,5.013255,1
1.8149924,-10.072525,-11.093436,2
-1.119931,2.5634346,9.11611,1
-3.1225462,0.31077263,13.076747,1
-10.887139,-1.2380457,10.216627,1
-14.153948,-0.35961318,0.14560813,1
-11.30929,-0.21585752,9.084311,1
-9.784069,1.7337564,-6.5175424,1
-22.929651,6.7603807,-7.2788553,1
-1.6477371,1.8630391,8.85903,1
-20.822527,8.960115,-3.9256315,1
-11.054317,5.4336557,8.013299,1
1.1650965,-2.2437243,2.2896297,1
-16.5668,2.4241421,-7.6359177,1
-17.568466,-0.2792682,-7.37253,1
-4.3438,-7.0045786,7.6641035,1
-0.7527166,-15.646993,-3.4747958,2
-23.245716,4.072922,-0.8383963,1
-17.55806,2.462794,-8.381299,1
1.6456808,-13.500659,-10.013173,2
-15.925978,1.8837466,-5.2749705,1
-7.0835867,8.045881,1.3793389,1
2.803088,12.9160595,-10.458498,3
18.930304,-6.9173746,4.107651,3
7.795683,11.424819,1.3130908,3
-9.874515,1.7013795,11.045681,1
-12.3292465,1.4071621,7.22322,1
-6.2685285,-2.5224788,-1.892011,1
12.811205,3.1739702,9.04168,3
16.429409,-5.4185476,7.6358066,3
19.677505,-6.345547,8.718074,3
1.118847,-15.430436,5.112079,1
1.6651765,10.497975,-14.542754,3
1.900108,-10.508443,-15.625597,2
7.880579,12.127047,3.4691372,3
11.552679,3.7910984,2.6906915,3
0.8819216,-2.2524602,7.463501,1
1.9050006,-11.297194,-12.1071005,2
-0.10575385,-11.535332,-11.254953,2
7.4811378,13.920325,3.2017534,3
13.276737,0.01247688,-0.2888565,3
14.224319,-1.892534,2.4999444,3
18.123758,-2.586267,8.670633,3
17.741146,-6.085068,2.1062722,3
16.756088,-1.2605141,4.062026,3
18.52898,5.4839196,-0.047003165,3
0.1898972,-10.381684,-9.281738,2
7.117305,16.101152,-6.125068,3
-1.6196791,8.28368,-10.551866,3
3.315883,13.871146,-12.860235,3
5.736197,11.020655,-2.1765935,3
6.112453,11.441481,-4.4893823,3
-2.9345818,8.109129,-15.861147,3
3.406214,10.307005,-7.129517,3
10.503234,14.951528,-2.5586443,3
7.497478,6.0636334,-2.4433448,3
10.687054,15.053518,-4.92023,3
4.9970093,-20.888973,7.011064,1
2.4856424,-19.026983,-4.3513293,1
0.28577673,-18.348711,-7.0307693,2
4.6448956,-13.668321,4.009273,1
-1.1862869,-18.37677,-2.6251886,2
6.78361,17.025259,-5.9264708,3
15.795636,0.47937208,7.6627545,3
10.33205,10.694577,-1.2062896,3
14.243425,7.520926,-5.2595305,3
13.090713,10.181808,5.028082,3
9.323809,6.2084627,3.6069596,3
9.172887,14.48998,4.340193,3
2.136986,-17.198277,-3.0401115,1
4.161814,-11.62847,5.1107283,1
2.717217,-15.871938,-5.1168985,2
-2.5580776,-19.101063,-0.6248348,2
4.2375274,11.115214,0.021426352,3
0.63064224,11.688602,-12.257933,3
-3.2458336,-12.749391,-12.008625,2
0.18661037,6.502254,-16.102598,2
9.290075,10.4572315,-1.0320854,3
10.166787,10.251432,1.207262,3
-2.1630006,4.092853,-15.451241,3
-0.14840278,2.3745823,-19.055365,3
6.6367893,16.852903,-5.445967,3
10.01017,6.900138,-4.735919,3
5.694489,8.991818,-13.409677,3
0.5236026,1.1186081,-16.760881,2
2.775553,-8.729384,-14.779375,2
3.5278063,-19.984285,0.14773826,2
-0.78366804,-8.486098,-13.184806,2
-3.6810403,4.2399983,-19.256216,2
11.875926,8.515101,-3.7713778,3
2.7366316,9.41518,-12.9288645,3
1.8510572,9.709299,-14.598293,3
-2.6948166,6.1206913,-15.204474,3
-1.4823918,10.25296,-12.963723,3
5.828167,10.628973,-8.561733,3
6.548075,14.470459,-10.966473,3
22.369787,0.25614583,2.086403,3
0.91703194,-9.454952,-14.84511,2
1.3986211,-11.840607,14.12009,1
1.6546088,-15.712005,-0.2950403,2
-1.0557345,-13.677097,-12.906918,2
-4.2195487,-3.3049762,13.104748,1
-10.988473,8.257804,0.44050753,1
1.431374,-5.7399197,4.5407033,1
-11.14114,-1.6307001,-1.4330382,1
0.113839336,0.9258145,0.8778604,1
2.2014563,-10.02019,9.144813,1
-20.375332,7.409989,-0.93040174,1
0.5326597,-19.69095,6.1167073,1
0.083449654,-18.263119,-0.37575155,1
0.2872725,-2.954845,-18.703056,2
-0.41225585,7.941222,-17.794987,3
-4.6514835,6.410454,-17.221357,3
-2.400446,-1.6448808,6.665288,1
0.60749304,-16.029236,-5.4875984,2
-11.802054,3.2181797,4.8740783,1
-2.1366005,-6.534577,7.706136,1
-4.671324,-1.4073372,2.7727053,1
1.3698831,-16.801193,-3.6493988,2
-0.56420994,-20.047482,1.488562,2
1.4820335,-13.168945,-10.25524,2
-0.6460988,1.3380754,-17.16058,2
-3.853354,7.949449,-12.727633,3
-4.6779747,4.8771644,-16.654362,3
3.7354062,8.676642,-10.935651,3
16.075855,-4.888745,10.20044,3
18.257908,0.19701882,6.145933,3
19.036076,-2.0996706,7.457602,3
18.12079,-7.7176147,8.724272,3
25.637953,-8.350739,7.9894114,3
19.964928,-0.28767484,3.5442193,3
10.583043,6.0084057,-0.44710886,3
17.462807,5.450835,2.4351416,3
14.205296,7.5316696,-5.0792866,3
13.853469,4.097915,6.769409,3
9.554288,6.4038115,2.0593061,3
8.976503,12.691648,4.440494,3
-11.200473,5.9587984,4.5168605,1
-12.40482,2.9723785,-6.8091435,1
-16.89985,3.7601502,-1.4595594,1
-0.120807216,2.0039663,6.599943,1
-10.542508,-3.853773,-2.149329,1
-11.98755,4.9422307,5.523716,1
-12.395758,-0.9477857,0.20206317,1
-16.039679,8.118477,-6.357093,1
-2.3824313,5.0359015,5.477264,1
1.9284983,1.471441,3.7147443,1
9.870202,10.304479,1.5823442,3
8.237921,8.165968,-4.6326942,3
-7.3913817,4.0779366,6.9416513,1
-5.1372976,5.373048,10.74136,1
-12.716139,4.704879,0.20991114,1
-15.149401,-2.4147584,-3.3588815,1
1.7103422,-9.254004,-12.249246,2
-2.4064958,-14.029213,-6.495523,2
-0.09678471,-14.627824,-11.212885,2
1.2738193,-10.962131,-12.0423565,2
-15.806143,3.4662485,-8.03755,1
-20.589308,3.6750634,2.380354,1
-16.12038,-3.379443,3.9951587,1
-10.442982,9.819374,-0.38902494,1
-23.22375,4.178435,-1.1596603,1
-1.3217037,4.3943095,-18.680933,2
-1.8623884,3.3305058,-20.548403,2
8.55692,12.6031475,-7.7009554,3
-20.760952,2.9832354,-2.4949512,1
-23.704014,7.8227754,-5.277019,1
-23.775146,5.6780953,-5.651481,1
-19.015265,3.2758067,-8.722659,1
-8.597712,4.587716,5.3181105,1
-21.34044,4.3373523,-4.465967,1
-10.252127,0.20089751,-4.0683417,1
-7.346887,-2.720116,8.92849,1
-1.7866029,4.2681518,7.852307,1
-6.9489503,-4.831577,13.306617,1
-8.760524,-3.7919886,0.31739274,1
-3.932084,0.8064781,13.3630905,1
-12.0216675,-1.35714,-2.9708676,1
-16.204027,1.2435929,9.42938,1
-12.850369,-4.233916,1.698174,1
18.826904,-5.93983,3.6702447,3
17.465372,-6.308015,6.287192,3
10.94357,11.568968,-2.1698158,3
13.233938,6.766547,-1.2886535,3
4.5061617,-11.2749815,6.89343,2
3.1566207,-0.38686812,6.1547604,1
6.4685955,-10.955468,5.908559,1
-5.319038,6.205405,10.333194,1
3.584211,-2.5394158,3.2187614,1
0.51892155,-2.7996645,7.656268,1
4.7554235,-9.344096,5.9601693,1
4.350321,-2.610933,8.445971,1
1.6968269,13.309252,-13.134684,3
1.0177422,10.14137,-10.51533,3
7.2644773,8.28303,-10.016248,3
0.45643,-16.615896,10.602501,1
4.378157,-17.81029,1.1781899,2
8.516461,9.314368,-6.611422,2
1.8128958,4.706326,-16.85564,3
5.6088576,9.25172,-6.3308983,3
4.894648,12.59275,-8.673822,3
0.7880431,-2.1865733,-17.30685,2
-2.832895,2.558555,-16.595938,3
-1.7508022,1.5339146,-19.587997,2
-2.4583902,4.6674976,-18.237085,3
-2.2369938,1.1762067,-18.738625,2
-2.39751,7.376569,-18.177876,3
8.214226,7.112482,1.7474222,3
2.0957448,15.116927,-10.623982,3
-5.164057,5.767119,-17.233818,2
1.0084361,10.488324,-14.690051,2
0.13262701,1.7031642,-16.200117,2
0.42704523,-20.744371,-1.2901212,1
-1.2802026,-18.789215,-3.631786,2
-0.13473615,-15.837755,10.860309,1
2.7305624,-7.9599957,12.903001,1
4.6649237,-10.063884,10.018673,1
5.8146143,-8.398009,10.100036,1
4.805118,-18.187069,2.2751553,1
2.0671933,-9.119423,8.274018,1
2.0270154,-19.460196,3.3471673,1
15.688147,1.9851112,4.487504,3
22.112106,-1.3081461,3.7374375,3
15.995169,0.011378151,0.38186407,3
19.070936,4.07677,4.4911475,3
5.161956,-20.42165,5.038198,1
0.46794525,-9.347988,-11.877366,2
1.2308419,-6.73587,-15.869108,2
12.6183605,5.724499,-2.526808,3
6.535328,7.445137,3.4224958,3
10.823577,12.605263,4.4911423,3
19.574924,-6.933769,2.5234623,3
5.9106207,12.196613,-2.8675542,3
18.232706,5.8673196,1.9750584,3
12.334258,10.535514,-2.3563576,3
0.50106794,-5.1599154,-13.393506,2
13.079288,5.056485,7.205975,3
19.050957,2.7049334,3.66699,3
11.657437,7.9265685,-3.6873865,3
6.2039275,15.361083,-8.879795,3
19.988539,-0.6555386,5.298518,3
10.690054,12.984862,-1.6774812,3
15.70453,0.14077407,2.4224043,3
0.92024183,8.859732,-16.51173,3
-3.6447325,8.063863,-13.451155,3
10.889474,14.602061,-3.9983108,3
12.941448,11.704213,-6.729244,3
11.89552,7.128619,4.4585686,3
8.238649,12.525003,-8.614414,3
-2.3659606,-14.195082,11.828285,1
2.1589842,-17.194313,-6.6512117,2
0.82639277,-8.989311,-15.172953,2
-5.659944,-1.3996056,11.891928,1
13.881694,5.5520873,-0.9638129,3
14.563534,3.0923135,3.7915537,3
14.851271,0.2313905,3.9887245,3
-0.07055861,-20.561258,1.3221376,1
4.315604,-14.734255,7.880479,1
4.2349863,-8.557705,6.7150044,1
5.454401,-14.151398,4.407861,1
1.4942839,-5.3853035,10.093142,1
-0.22874328,-8.56488,0.5197131,1
-4.508393,-5.8886247,7.0129423,1
-4.9153175,-5.0377913,3.3680425,1
-20.814344,0.36209837,-5.970133,1
-23.498398,2.9840379,0.16159005,1
-12.633759,4.4879913,0.20119652,1
-5.351057,-4.525718,12.327385,1
-6.3356395,1.8840334,-2.419033,1
-6.188002,1.9387267,10.647107,1
1.3430452,-8.375074,10.4191475,1
-20.534643,-0.24402617,-4.4806085,1
10.621567,12.369513,4.385347,3
1.2220893,9.264968,-14.004708,3
-0.84052896,10.358164,-16.598278,3
14.244688,8.100057,2.8024075,3
20.037441,-1.7932743,0.9008296,3
-8.347987,-3.517721,2.1051943,1
-19.72922,1.363553,3.5662103,1
3.618679,-3.4049056,7.7049246,1
1.2120439,-11.29458,-13.976463,2
9.768673,11.371623,3.8785148,3
23.46009,-4.686593,5.2318144,3
13.83451,-0.62349033,8.150354,3
18.204224,7.508083,3.916413,3
21.838871,-4.8867593,7.514046,3
13.111319,4.7629395,-4.036307,3
-2.8319845,4.529755,6.507651,1
-16.084997,3.4664958,-8.039635,1
-7.1523213,3.3856514,5.0600033,1
-20.075514,2.732585,-7.747248,1
16.930256,-0.8392974,1.7420675,3
17.727388,1.5313704,3.4425995,3
22.72293,-6.8315663,7.100126,3
14.132354,0.70300144,5.336302,3
20.831762,-0.10600285,7.541559,3
22.635647,-6.1823773,9.358961,3
25.107397,-9.378262,9.665095,3
2.1293561,-17.770144,-5.6235065,2
0.059543412,-17.894127,-5.2480955,2
-1.3553393,-16.469856,-8.87127,2
1.0099176,-15.06566,-9.168857,2
-4.645653,4.9371076,6.4312987,1
0.1815013,-20.15875,-0.111815006,2
-0.29426193,-3.3706858,-18.643656,2
-21.685513,3.257976,-3.0954175,1
-9.795407,-0.8856407,8.34949,1
3.2699373,-9.012817,8.19385,1
-0.89525396,-4.558296,-17.469164,2
-15.607849,9.390932,3.3416896,1
18.757616,-7.736596,6.0843043,3
17.483145,-0.9205037,2.4717355,3
-20.425009,0.3570689,-6.2178974,1
-8.480908,9.755899,7.0982385,1
-1.8659327,0.57855463,-17.652676,2
-6.1059384,1.8517402,-2.786763,1
-17.795689,2.5634837,-8.271088,1
1.5321776,-16.86531,-0.67140794,1
-0.64305913,-18.450487,1.603684,1
-0.2742371,-8.439274,-15.616185,2
-0.9781337,-12.351509,-12.502879,2
-1.7167559,-15.781873,-9.46838,2
-8.43596,-1.633128,5.4114404,1
-10.707813,-3.0614965,11.459591,1
-18.851807,4.1314564,-6.8236055,1
0.59945405,-8.200774,12.751819,1
12.398017,5.488026,-0.0142690325,3
3.6338713,17.096352,-6.367276,3
13.097367,11.722562,2.2726855,3
-0.062107474,8.234457,-14.846549,3
14.288823,9.171299,3.1648707,3
3.4920483,13.31291,-5.925334,3
15.854867,-4.714269,5.0953727,3
18.037094,-3.4492297,1.961335,3
24.349632,-5.810842,6.6521792,3
16.91545,2.3726242,7.998789,3
20.404446,-1.1642907,8.901475,3
13.585992,8.903322,-0.75106156,3
-5.133674,5.835346,-17.176489,3
7.6903768,9.496196,-1.2939994,3
12.219668,0.6110051,-0.27282572,3
17.200565,1.4857564,5.754202,3
21.92257,-0.18557137,2.0711489,3
19.335136,-9.052109,8.040574,3
-2.3358123,-13.871246,11.91611,1
0.19983652,-8.594181,9.995761,1
-0.06959176,-2.8125882,11.943331,1
5.7689886,-9.78422,8.249318,1
3.6776946,-19.26463,7.2138624,1
6.2333436,-9.872901,8.08229,1
-0.20197542,-17.211002,7.698451,1
-0.4180257,-12.923427,-9.389114,2
1.6425316,-8.101412,-11.958601,2
1.015274,-0.3865203,9.495137,1
-0.23426972,-1.7970526,9.265974,1
0.03664346,-12.680352,12.271548,1
0.25200891,-13.17,-4.8192916,2
0.34672943,-9.711026,11.38455,1
2.1147413,-12.6628895,10.360579,1
1.6947851,-13.3567295,-6.2757373,2
-9.919228,0.6881074,2.6568491,1
-13.053058,1.8314365,-6.397318,1
-2.5112,6.4062333,-15.752386,2
5.393732,12.158561,-12.278141,3
3.449223,13.50813,-3.6228454,3
10.092086,4.4272943,4.5811677,3
13.159159,3.9716709,-0.07627857,3
9.723748,14.0948,-6.857387,3
7.5984845,8.307905,0.4141306,3
16.064947,2.8141847,5.4844146,3
7.7350955,12.23532,3.823585,3
19.84619,1.8682177,6.399218,3
3.599861,13.499008,-0.022876538,3
16.369967,5.684883,-1.032411,3
13.102035,5.3785415,2.4976459,3
6.1820364,12.448682,-1.7466795,3
-11.735233,6.9059277,-3.4915876,1
-0.21423796,-9.097208,12.563354,1
-11.441439,7.7543826,-1.0455385,1
-5.6101623,6.524557,9.969082,1
-15.766909,-0.18015207,-2.3170586,1
1.2246858,1.6106789,4.691438,1
-19.446281,-1.1182296,4.7361007,1
-20.443203,5.980746,-2.2840042,1
2.724317,-8.485602,8.576682,1
4.707431,-16.735313,4.8024826,1
-8.121216,-2.8905456,1.3397688,1
3.8962302,-1.4175875,5.950193,1
2.1210237,-15.933152,5.863083,2
-0.122676894,8.823235,-13.913593,3
-15.11855,-4.6682553,5.297581,1
-13.325719,-4.2861943,1.4013857,1
-9.473056,8.9402895,1.2427036,1
-4.9937854,5.5995884,7.9271755,1
-6.232094,4.377983,0.69929194,1
-14.267846,3.371017,-6.935241,1
-9.29283,-3.0314362,7.2596903,1
-14.340052,-4.3411546,1.3210384,1
-16.900488,6.2709503,1.2770369,1
-6.4413815,-4.496967,5.6506195,1
-15.197897,7.409336,1.7999876,1
-18.645206,-0.96033466,-3.0270193,1
-16.111998,3.6124325,0.1654192,1
-25.62333,4.7434926,-6.61324,1
6.3392897,-10.873429,5.945497,1
6.145593,-18.961191,6.5437694,1
5.517536,-9.865363,4.681946,1
4.5700364,-3.1261916,9.628515,1
-1.3661793,-3.3186693,9.399878,1
2.370721,-17.462545,-8.027439,2
6.082874,-20.232628,4.0608153,1
0.95481586,-1.3213733,10.233031,1
-13.974387,-4.4890056,-2.4691954,1
1.8642603,-19.446022,1.1374891,1
17.194859,4.309341,-1.7180396,3
15.82974,-1.9437273,7.2130585,3
18.966064,-9.000194,8.999489,3
17.357183,-2.6321867,0.51153815,3
1.8750623,-11.759991,-9.113101,2
11.214926,11.406715,2.641186,3
-1.996039,0.5360858,-17.796446,2
-0.10143745,8.894628,-13.8376465,3
14.941098,7.1725903,0.9761524,3
14.974896,5.1192713,0.4652011,3
-10.709902,6.2620087,3.6705334,1
-7.789434,-0.072263926,5.2850404,1
-16.336174,-1.601639,-6.109664,1
-13.834951,2.9900796,-6.5234895,1
2.9676175,-11.705227,12.584758,1
-12.887551,-0.41280967,2.3657105,1
-4.725723,3.1440415,0.14896901,1
-17.438286,8.433366,-2.719377,1
-7.6218076,-4.3379717,7.8762455,1
-5.458728,2.9807212,1.6890262,1
-12.77079,2.3543267,-2.84044,1
-8.7438755,1.704197,0.5777774,1
0.83198655,-1.193555,7.793821,1
0.16397011,-16.847622,-3.2078862,2
-0.08992771,-18.758787,-2.6820774,2
4.909037,-19.48102,3.068468,2
0.28264692,-3.3721607,-17.02971,2
-1.1501522,2.598273,-16.855215,3
-9.910802,-1.1394998,-6.132108,1
2.1849704,-11.137745,-10.936602,2
1.097499,-8.166309,-13.237376,2
-0.6299697,-13.8081875,-8.09824,2
5.2729435,-18.186815,1.6678228,1
1.3604891,-14.114981,-8.582734,2
-1.3324888,-18.418417,-6.791855,2
3.4792805,-21.222507,5.796803,1
4.4161263,-8.666326,6.59582,1
12.635928,2.346588,3.034462,3
3.052556,-7.052672,-15.813752,2
0.50280523,-18.006556,6.863487,1
3.0722208,-20.52442,1.955422,1
2.7651854,9.6790695,-3.1949506,3
2.4487987,8.228449,-13.042583,3
1.7095094,12.60666,-13.709918,3
0.027681008,7.7065086,-15.80792,3
0.8121861,7.477341,-15.752805,3
-3.5545046,9.928102,-11.64619,3
12.256127,11.532892,1.2058114,3
19.257692,-0.0028883605,8.635965,3
5.942724,9.415417,-5.2326326,3
1.5160884,13.267922,-11.412657,3
8.120469,8.777644,-3.5754917,3
2.5217023,15.992119,-7.9929695,3
15.868329,8.993434,-3.1411505,3
11.890581,3.242125,4.407937,3
10.682934,7.6725106,-1.5485151,3
11.413816,12.898305,-1.3657966,3
22.401712,-8.246073,10.461819,3
-1.1993878,-8.123994,10.654341,1
1.4614464,-7.4691186,2.918355,1
-0.42377535,-16.362629,-8.232884,2
-2.0836499,-0.48471278,-18.69301,2
-6.02412,-2.3208597,-1.3484478,1
-11.726619,-1.195135,-3.15422,1
-25.293701,0.9278529,-4.464789,1
-16.575464,-1.6674176,-0.025152735,1
-1.1858697,-1.8488687,3.873539,1
-19.17283,-2.6796288,3.360772,1
-13.1875925,0.45269856,7.9493003,1
-0.16486724,-18.117603,-5.0320425,2
-0.2118934,3.958905,-15.611624,2
0.3880232,-2.6862473,-17.112186,2
4.261141,-9.855514,6.160955,1
-5.4802527,-1.981891,2.022211,1
-0.24749626,-7.8199806,0.17623764,1
2.4364972,-9.28866,-10.868497,2
-2.955545,1.7534187,0.31694275,1
-19.361393,6.888334,-8.367666,1
-5.2267804,-5.6541405,10.666788,1
-12.216577,1.6741945,-0.69650453,1
18.741787,0.050871067,9.009353,3
12.174758,0.49284822,6.35538,3
17.460793,-3.4599898,8.673059,3
17.401575,3.934343,0.9200918,3
20.839304,-8.581948,9.855696,3
-18.394379,1.0386639,-6.245602,1
0.47784877,-18.772518,-1.6999484,1
-15.395057,4.8843684,1.4335784,1
4.447796,-21.929472,7.083703,1
1.2145969,13.362727,-5.2380514,3
12.213581,8.825353,-3.6039686,3
4.5343704,11.420026,-12.573545,3
14.883559,5.9239645,-3.517728,3
-0.008735097,-20.664368,-0.919525,1
2.0646017,-19.802204,3.696445,1
0.86440426,-17.036491,6.717985,1
0.72686654,-14.888743,10.017383,1
0.22525363,-18.548985,-8.118121,2
-2.0266614,-3.5167634,-18.062677,2
5.491016,-18.301838,4.224396,2
3.8723326,-1.4466425,5.937121,1
-19.788685,7.5558715,0.18104546,1
1.577559,-7.603611,-11.579461,2
1.8802922,-4.7436023,-15.908059,2
0.6080812,-14.744958,-6.686974,2
-21.622261,6.8042,-4.6784625,1
-25.24441,1.9641566,-7.1490536,1
-20.803572,-2.264543,1.0842382,1
-13.953138,5.323684,9.320413,1
-16.064764,-2.692948,3.6688743,1
-15.592175,-4.2157707,4.912906,1
-19.45603,7.779003,-8.163851,1
-22.28943,7.908902,-7.3424478,1
-24.120098,6.3552485,-5.2698293,1
-2.275137,8.621972,-18.29777,3
9.988251,8.899883,-5.017283,3
14.0768385,2.8538024,2.0039425,3
4.7869515,-18.924503,2.814354,1
-0.9101233,-15.882249,-1.9291865,2
1.7048112,-18.373379,6.409691,1
-10.224478,1.1245193,0.28991753,1
-1.1280853,-3.7016454,2.4389246,1
-2.423747,-18.877287,-2.6331725,2
-3.6339655,4.419397,-18.423656,3
0.7942207,15.3814125,-7.0210586,3
7.395451,15.421314,-10.423633,3
8.319698,6.109765,-1.0486577,3
2.999463,-8.9509325,-14.977425,2
17.288452,2.7870643,7.7849197,3
7.4423904,6.104639,-2.3713632,3
15.829552,4.0506816,2.036677,3
12.647896,6.3839035,-3.2814214,3
8.246165,13.5664,2.223606,3
17.643791,5.4443026,4.072027,3
21.30174,-5.8612995,7.262561,3
14.19418,-0.419076,7.593463,3
-4.358159,-4.2844925,10.202865,1
1.1324487,-15.154053,8.521737,1
1.1240325,-15.467274,7.910978,1
3.7005854,-9.447596,10.389508,1
2.4198918,-9.72161,10.563016,1
-1.6993953,-2.5062604,5.308052,1
-0.12331966,-14.725208,-11.40144,2
-0.13371079,-1.961038,-15.433383,2
5.92408,11.002942,-1.875739,3
-0.38774222,11.275639,-14.288783,3
-2.4410753,7.496239,-15.011747,3
-0.2191287,2.598003,-16.349419,3
10.32138,13.32913,-7.1748834,3
12.427434,4.3383617,-2.5872853,3
5.2263856,-15.52094,2.5049357,1
-1.1158315,3.0826309,7.4563923,1
-0.12850106,-14.78523,9.969878,1
1.5101312,-9.728263,9.311876,1
2.461988,-7.481206,8.876659,1
6.092441,-18.438423,6.2329164,1
-0.3569125,-11.77564,-7.313239,2
-0.93491834,-4.9824214,4.474208,1
2.4348626,-8.144407,5.32347,1
4.8134437,-20.352985,6.430388,1
-12.847691,10.513262,3.3873272,1
6.896776,14.483326,-6.3654656,3
13.296321,-1.2288287,0.7130852,3
5.219096,12.096218,-8.893849,3
6.1287184,14.001391,-10.727911,3
9.717103,10.957255,-4.0169544,3
0.18254927,-12.700228,-7.392512,2
3.1490035,11.34035,-10.020673,3
0.027641997,1.0802228,-16.148855,2
1.5987448,-5.6074557,-15.223317,2
21.034117,-6.8076787,11.140301,3
16.18908,-7.4642577,5.250358,3
12.281845,0.30823666,6.9073176,3
22.069254,-4.211967,5.4020104,3
0.593561,-1.6436853,2.4716127,1
